[pp] device: Apple M4 Max | unified_memory=true | max_threadgroup_memory=32768 bytes
[pp] power: source=AC Power battery=78% AC attached warning=none powermode_ac=2 powermode_battery=2 thermal_warning=false performance_warning=false
[metal-load] native quantized token embedding policy: auto-promoted (Q4_K [5120, 248320])
[metal-load-ledger] source=851/16806250496 direct_copy=851/16806250496 direct_view=0/0 direct_alias=0/0 tail_fallback=0/0 converted=0/0/0 derived=0/0
[pp] model=/Users/tito/models/Qwen3.6-27B-Q4_K_M.gguf source=synthetic token ids (seed=1) n_prompt=4096 runs=3 chunk=1024 tail=skip
[pp] lowering: gdn_batched=48/48 attn_batched=16/16 dense_ffn_batched=64/64 moe_gpu_token_loop=0/0
[prefill-layer-phase] chunk=1 start=1024 layer=19 kind=attn phase=mixer_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=19 kind=attn phase=ffn_norm gpu_ms=0.05
[prefill-layer-phase] chunk=1 start=1024 layer=19 kind=attn phase=ffn_gate gpu_ms=14.52
[prefill-layer-phase] chunk=1 start=1024 layer=19 kind=attn phase=ffn_up gpu_ms=14.79
[prefill-layer-phase] chunk=1 start=1024 layer=19 kind=attn phase=ffn_swiglu gpu_ms=0.42
[prefill-layer-phase] chunk=1 start=1024 layer=19 kind=attn phase=ffn_down gpu_ms=14.40
[prefill-layer-phase] chunk=1 start=1024 layer=19 kind=attn phase=ffn_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=20 kind=gdn phase=pre_norm gpu_ms=0.05
[prefill-layer-phase] chunk=1 start=1024 layer=20 kind=gdn phase=gdn_qkv gpu_ms=8.55
[prefill-layer-phase] chunk=1 start=1024 layer=20 kind=gdn phase=gdn_z gpu_ms=5.18
[prefill-layer-phase] chunk=1 start=1024 layer=20 kind=gdn phase=gdn_beta_alpha gpu_ms=0.48
[prefill-layer-phase] chunk=1 start=1024 layer=20 kind=gdn phase=gdn_alpha_beta gpu_ms=0.01
[prefill-layer-phase] chunk=1 start=1024 layer=20 kind=gdn phase=gdn_prep_conv gpu_ms=0.45
[prefill-layer-phase] chunk=1 start=1024 layer=20 kind=gdn phase=gdn_prep_l2 gpu_ms=0.04
[prefill-layer-phase] chunk=1 start=1024 layer=20 kind=gdn phase=gdn_step gpu_ms=2.33
[prefill-layer-phase] chunk=1 start=1024 layer=20 kind=gdn phase=gdn_gated gpu_ms=0.16
[prefill-layer-phase] chunk=1 start=1024 layer=20 kind=gdn phase=gdn_back gpu_ms=5.32
[prefill-layer-phase] chunk=1 start=1024 layer=20 kind=gdn phase=mixer_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=20 kind=gdn phase=ffn_norm gpu_ms=0.05
[prefill-layer-phase] chunk=1 start=1024 layer=20 kind=gdn phase=ffn_gate gpu_ms=14.46
[prefill-layer-phase] chunk=1 start=1024 layer=20 kind=gdn phase=ffn_up gpu_ms=14.61
[prefill-layer-phase] chunk=1 start=1024 layer=20 kind=gdn phase=ffn_swiglu gpu_ms=0.42
[prefill-layer-phase] chunk=1 start=1024 layer=20 kind=gdn phase=ffn_down gpu_ms=14.75
[prefill-layer-phase] chunk=1 start=1024 layer=20 kind=gdn phase=ffn_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=21 kind=gdn phase=pre_norm gpu_ms=0.05
[prefill-layer-phase] chunk=1 start=1024 layer=21 kind=gdn phase=gdn_qkv gpu_ms=8.66
[prefill-layer-phase] chunk=1 start=1024 layer=21 kind=gdn phase=gdn_z gpu_ms=5.24
[prefill-layer-phase] chunk=1 start=1024 layer=21 kind=gdn phase=gdn_beta_alpha gpu_ms=0.48
[prefill-layer-phase] chunk=1 start=1024 layer=21 kind=gdn phase=gdn_alpha_beta gpu_ms=0.01
[prefill-layer-phase] chunk=1 start=1024 layer=21 kind=gdn phase=gdn_prep_conv gpu_ms=0.45
[prefill-layer-phase] chunk=1 start=1024 layer=21 kind=gdn phase=gdn_prep_l2 gpu_ms=0.04
[prefill-layer-phase] chunk=1 start=1024 layer=21 kind=gdn phase=gdn_step gpu_ms=2.45
[prefill-layer-phase] chunk=1 start=1024 layer=21 kind=gdn phase=gdn_gated gpu_ms=0.16
[prefill-layer-phase] chunk=1 start=1024 layer=21 kind=gdn phase=gdn_back gpu_ms=5.40
[prefill-layer-phase] chunk=1 start=1024 layer=21 kind=gdn phase=mixer_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=21 kind=gdn phase=ffn_norm gpu_ms=0.05
[prefill-layer-phase] chunk=1 start=1024 layer=21 kind=gdn phase=ffn_gate gpu_ms=14.43
[prefill-layer-phase] chunk=1 start=1024 layer=21 kind=gdn phase=ffn_up gpu_ms=14.72
[prefill-layer-phase] chunk=1 start=1024 layer=21 kind=gdn phase=ffn_swiglu gpu_ms=0.42
[prefill-layer-phase] chunk=1 start=1024 layer=21 kind=gdn phase=ffn_down gpu_ms=14.76
[prefill-layer-phase] chunk=1 start=1024 layer=21 kind=gdn phase=ffn_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=22 kind=gdn phase=pre_norm gpu_ms=0.05
[prefill-layer-phase] chunk=1 start=1024 layer=22 kind=gdn phase=gdn_qkv gpu_ms=8.57
[prefill-layer-phase] chunk=1 start=1024 layer=22 kind=gdn phase=gdn_z gpu_ms=5.29
[prefill-layer-phase] chunk=1 start=1024 layer=22 kind=gdn phase=gdn_beta_alpha gpu_ms=0.48
[prefill-layer-phase] chunk=1 start=1024 layer=22 kind=gdn phase=gdn_alpha_beta gpu_ms=0.01
[prefill-layer-phase] chunk=1 start=1024 layer=22 kind=gdn phase=gdn_prep_conv gpu_ms=0.45
[prefill-layer-phase] chunk=1 start=1024 layer=22 kind=gdn phase=gdn_prep_l2 gpu_ms=0.04
[prefill-layer-phase] chunk=1 start=1024 layer=22 kind=gdn phase=gdn_step gpu_ms=2.35
[prefill-layer-phase] chunk=1 start=1024 layer=22 kind=gdn phase=gdn_gated gpu_ms=0.16
[prefill-layer-phase] chunk=1 start=1024 layer=22 kind=gdn phase=gdn_back gpu_ms=5.15
[prefill-layer-phase] chunk=1 start=1024 layer=22 kind=gdn phase=mixer_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=22 kind=gdn phase=ffn_norm gpu_ms=0.05
[prefill-layer-phase] chunk=1 start=1024 layer=22 kind=gdn phase=ffn_gate gpu_ms=14.54
[prefill-layer-phase] chunk=1 start=1024 layer=22 kind=gdn phase=ffn_up gpu_ms=14.64
[prefill-layer-phase] chunk=1 start=1024 layer=22 kind=gdn phase=ffn_swiglu gpu_ms=0.42
[prefill-layer-phase] chunk=1 start=1024 layer=22 kind=gdn phase=ffn_down gpu_ms=14.89
[prefill-layer-phase] chunk=1 start=1024 layer=22 kind=gdn phase=ffn_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=23 kind=attn phase=pre_norm gpu_ms=0.05
[prefill-attn-phase] chunk=1 start=1024 layer=23 phase=proj gpu_ms=12.30
[prefill-attn-phase] chunk=1 start=1024 layer=23 phase=norm gpu_ms=0.45
[prefill-attn-phase] chunk=1 start=1024 layer=23 phase=rope_scatter gpu_ms=0.09
[prefill-attn-matrix-g6-shape] layer=23 chunk_start=1024 chunk_p=1024 query_rows=1024 query_tiles=1 n_pos=2048 score_tile_scratch_mib=102.00 vt_stride=4096 vt_layer_mib=8.00 vt_update_base=1024 vt_update_rows=1024 vt_update_mib=2.00
[prefill-attn-phase] chunk=1 start=1024 layer=23 phase=body_matrix_kq gpu_ms=1.58
[prefill-attn-phase] chunk=1 start=1024 layer=23 phase=body_matrix_kqv gpu_ms=1.54
[prefill-layer-phase] chunk=1 start=1024 layer=23 kind=attn phase=attn_back gpu_ms=5.11
[prefill-layer-phase] chunk=1 start=1024 layer=23 kind=attn phase=mixer_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=23 kind=attn phase=ffn_norm gpu_ms=0.05
[prefill-layer-phase] chunk=1 start=1024 layer=23 kind=attn phase=ffn_gate gpu_ms=14.47
[prefill-layer-phase] chunk=1 start=1024 layer=23 kind=attn phase=ffn_up gpu_ms=14.67
[prefill-layer-phase] chunk=1 start=1024 layer=23 kind=attn phase=ffn_swiglu gpu_ms=0.42
[prefill-layer-phase] chunk=1 start=1024 layer=23 kind=attn phase=ffn_down gpu_ms=14.78
[prefill-layer-phase] chunk=1 start=1024 layer=23 kind=attn phase=ffn_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=24 kind=gdn phase=pre_norm gpu_ms=0.05
[prefill-layer-phase] chunk=1 start=1024 layer=24 kind=gdn phase=gdn_qkv gpu_ms=8.68
[prefill-layer-phase] chunk=1 start=1024 layer=24 kind=gdn phase=gdn_z gpu_ms=5.29
[prefill-layer-phase] chunk=1 start=1024 layer=24 kind=gdn phase=gdn_beta_alpha gpu_ms=0.46
[prefill-layer-phase] chunk=1 start=1024 layer=24 kind=gdn phase=gdn_alpha_beta gpu_ms=0.01
[prefill-layer-phase] chunk=1 start=1024 layer=24 kind=gdn phase=gdn_prep_conv gpu_ms=0.45
[prefill-layer-phase] chunk=1 start=1024 layer=24 kind=gdn phase=gdn_prep_l2 gpu_ms=0.04
[prefill-layer-phase] chunk=1 start=1024 layer=24 kind=gdn phase=gdn_step gpu_ms=2.45
[prefill-layer-phase] chunk=1 start=1024 layer=24 kind=gdn phase=gdn_gated gpu_ms=0.16
[prefill-layer-phase] chunk=1 start=1024 layer=24 kind=gdn phase=gdn_back gpu_ms=5.16
[prefill-layer-phase] chunk=1 start=1024 layer=24 kind=gdn phase=mixer_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=24 kind=gdn phase=ffn_norm gpu_ms=0.05
[prefill-layer-phase] chunk=1 start=1024 layer=24 kind=gdn phase=ffn_gate gpu_ms=14.58
[prefill-layer-phase] chunk=1 start=1024 layer=24 kind=gdn phase=ffn_up gpu_ms=14.70
[prefill-layer-phase] chunk=1 start=1024 layer=24 kind=gdn phase=ffn_swiglu gpu_ms=0.43
[prefill-layer-phase] chunk=1 start=1024 layer=24 kind=gdn phase=ffn_down gpu_ms=14.71
[prefill-layer-phase] chunk=1 start=1024 layer=24 kind=gdn phase=ffn_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=25 kind=gdn phase=pre_norm gpu_ms=0.05
[prefill-layer-phase] chunk=1 start=1024 layer=25 kind=gdn phase=gdn_qkv gpu_ms=8.69
[prefill-layer-phase] chunk=1 start=1024 layer=25 kind=gdn phase=gdn_z gpu_ms=5.22
[prefill-layer-phase] chunk=1 start=1024 layer=25 kind=gdn phase=gdn_beta_alpha gpu_ms=0.48
[prefill-layer-phase] chunk=1 start=1024 layer=25 kind=gdn phase=gdn_alpha_beta gpu_ms=0.01
[prefill-layer-phase] chunk=1 start=1024 layer=25 kind=gdn phase=gdn_prep_conv gpu_ms=0.45
[prefill-layer-phase] chunk=1 start=1024 layer=25 kind=gdn phase=gdn_prep_l2 gpu_ms=0.04
[prefill-layer-phase] chunk=1 start=1024 layer=25 kind=gdn phase=gdn_step gpu_ms=2.31
[prefill-layer-phase] chunk=1 start=1024 layer=25 kind=gdn phase=gdn_gated gpu_ms=0.16
[prefill-layer-phase] chunk=1 start=1024 layer=25 kind=gdn phase=gdn_back gpu_ms=5.39
[prefill-layer-phase] chunk=1 start=1024 layer=25 kind=gdn phase=mixer_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=25 kind=gdn phase=ffn_norm gpu_ms=0.05
[prefill-layer-phase] chunk=1 start=1024 layer=25 kind=gdn phase=ffn_gate gpu_ms=14.50
[prefill-layer-phase] chunk=1 start=1024 layer=25 kind=gdn phase=ffn_up gpu_ms=14.67
[prefill-layer-phase] chunk=1 start=1024 layer=25 kind=gdn phase=ffn_swiglu gpu_ms=0.42
[prefill-layer-phase] chunk=1 start=1024 layer=25 kind=gdn phase=ffn_down gpu_ms=14.95
[prefill-layer-phase] chunk=1 start=1024 layer=25 kind=gdn phase=ffn_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=26 kind=gdn phase=pre_norm gpu_ms=0.05
[prefill-layer-phase] chunk=1 start=1024 layer=26 kind=gdn phase=gdn_qkv gpu_ms=8.69
[prefill-layer-phase] chunk=1 start=1024 layer=26 kind=gdn phase=gdn_z gpu_ms=5.24
[prefill-layer-phase] chunk=1 start=1024 layer=26 kind=gdn phase=gdn_beta_alpha gpu_ms=0.48
[prefill-layer-phase] chunk=1 start=1024 layer=26 kind=gdn phase=gdn_alpha_beta gpu_ms=0.01
[prefill-layer-phase] chunk=1 start=1024 layer=26 kind=gdn phase=gdn_prep_conv gpu_ms=0.45
[prefill-layer-phase] chunk=1 start=1024 layer=26 kind=gdn phase=gdn_prep_l2 gpu_ms=0.04
[prefill-layer-phase] chunk=1 start=1024 layer=26 kind=gdn phase=gdn_step gpu_ms=2.43
[prefill-layer-phase] chunk=1 start=1024 layer=26 kind=gdn phase=gdn_gated gpu_ms=0.15
[prefill-layer-phase] chunk=1 start=1024 layer=26 kind=gdn phase=gdn_back gpu_ms=5.31
[prefill-layer-phase] chunk=1 start=1024 layer=26 kind=gdn phase=mixer_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=26 kind=gdn phase=ffn_norm gpu_ms=0.06
[prefill-layer-phase] chunk=1 start=1024 layer=26 kind=gdn phase=ffn_gate gpu_ms=14.51
[prefill-layer-phase] chunk=1 start=1024 layer=26 kind=gdn phase=ffn_up gpu_ms=14.72
[prefill-layer-phase] chunk=1 start=1024 layer=26 kind=gdn phase=ffn_swiglu gpu_ms=0.42
[prefill-layer-phase] chunk=1 start=1024 layer=26 kind=gdn phase=ffn_down gpu_ms=14.60
[prefill-layer-phase] chunk=1 start=1024 layer=26 kind=gdn phase=ffn_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=27 kind=attn phase=pre_norm gpu_ms=0.05
[prefill-attn-phase] chunk=1 start=1024 layer=27 phase=proj gpu_ms=12.33
[prefill-attn-phase] chunk=1 start=1024 layer=27 phase=norm gpu_ms=0.44
[prefill-attn-phase] chunk=1 start=1024 layer=27 phase=rope_scatter gpu_ms=0.09
[prefill-attn-matrix-g6-shape] layer=27 chunk_start=1024 chunk_p=1024 query_rows=1024 query_tiles=1 n_pos=2048 score_tile_scratch_mib=102.00 vt_stride=4096 vt_layer_mib=8.00 vt_update_base=1024 vt_update_rows=1024 vt_update_mib=2.00
[prefill-attn-phase] chunk=1 start=1024 layer=27 phase=body_matrix_kq gpu_ms=1.57
[prefill-attn-phase] chunk=1 start=1024 layer=27 phase=body_matrix_kqv gpu_ms=1.54
[prefill-layer-phase] chunk=1 start=1024 layer=27 kind=attn phase=attn_back gpu_ms=5.15
[prefill-layer-phase] chunk=1 start=1024 layer=27 kind=attn phase=mixer_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=27 kind=attn phase=ffn_norm gpu_ms=0.05
[prefill-layer-phase] chunk=1 start=1024 layer=27 kind=attn phase=ffn_gate gpu_ms=14.68
[prefill-layer-phase] chunk=1 start=1024 layer=27 kind=attn phase=ffn_up gpu_ms=14.73
[prefill-layer-phase] chunk=1 start=1024 layer=27 kind=attn phase=ffn_swiglu gpu_ms=0.42
[prefill-layer-phase] chunk=1 start=1024 layer=27 kind=attn phase=ffn_down gpu_ms=14.67
[prefill-layer-phase] chunk=1 start=1024 layer=27 kind=attn phase=ffn_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=28 kind=gdn phase=pre_norm gpu_ms=0.05
[prefill-layer-phase] chunk=1 start=1024 layer=28 kind=gdn phase=gdn_qkv gpu_ms=8.68
[prefill-layer-phase] chunk=1 start=1024 layer=28 kind=gdn phase=gdn_z gpu_ms=5.21
[prefill-layer-phase] chunk=1 start=1024 layer=28 kind=gdn phase=gdn_beta_alpha gpu_ms=0.48
[prefill-layer-phase] chunk=1 start=1024 layer=28 kind=gdn phase=gdn_alpha_beta gpu_ms=0.01
[prefill-layer-phase] chunk=1 start=1024 layer=28 kind=gdn phase=gdn_prep_conv gpu_ms=0.45
[prefill-layer-phase] chunk=1 start=1024 layer=28 kind=gdn phase=gdn_prep_l2 gpu_ms=0.04
[prefill-layer-phase] chunk=1 start=1024 layer=28 kind=gdn phase=gdn_step gpu_ms=2.40
[prefill-layer-phase] chunk=1 start=1024 layer=28 kind=gdn phase=gdn_gated gpu_ms=0.16
[prefill-layer-phase] chunk=1 start=1024 layer=28 kind=gdn phase=gdn_back gpu_ms=5.29
[prefill-layer-phase] chunk=1 start=1024 layer=28 kind=gdn phase=mixer_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=28 kind=gdn phase=ffn_norm gpu_ms=0.05
[prefill-layer-phase] chunk=1 start=1024 layer=28 kind=gdn phase=ffn_gate gpu_ms=14.52
[prefill-layer-phase] chunk=1 start=1024 layer=28 kind=gdn phase=ffn_up gpu_ms=14.73
[prefill-layer-phase] chunk=1 start=1024 layer=28 kind=gdn phase=ffn_swiglu gpu_ms=0.42
[prefill-layer-phase] chunk=1 start=1024 layer=28 kind=gdn phase=ffn_down gpu_ms=14.90
[prefill-layer-phase] chunk=1 start=1024 layer=28 kind=gdn phase=ffn_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=29 kind=gdn phase=pre_norm gpu_ms=0.05
[prefill-layer-phase] chunk=1 start=1024 layer=29 kind=gdn phase=gdn_qkv gpu_ms=8.63
[prefill-layer-phase] chunk=1 start=1024 layer=29 kind=gdn phase=gdn_z gpu_ms=5.24
[prefill-layer-phase] chunk=1 start=1024 layer=29 kind=gdn phase=gdn_beta_alpha gpu_ms=0.48
[prefill-layer-phase] chunk=1 start=1024 layer=29 kind=gdn phase=gdn_alpha_beta gpu_ms=0.01
[prefill-layer-phase] chunk=1 start=1024 layer=29 kind=gdn phase=gdn_prep_conv gpu_ms=0.45
[prefill-layer-phase] chunk=1 start=1024 layer=29 kind=gdn phase=gdn_prep_l2 gpu_ms=0.04
[prefill-layer-phase] chunk=1 start=1024 layer=29 kind=gdn phase=gdn_step gpu_ms=2.39
[prefill-layer-phase] chunk=1 start=1024 layer=29 kind=gdn phase=gdn_gated gpu_ms=0.16
[prefill-layer-phase] chunk=1 start=1024 layer=29 kind=gdn phase=gdn_back gpu_ms=5.34
[prefill-layer-phase] chunk=1 start=1024 layer=29 kind=gdn phase=mixer_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=29 kind=gdn phase=ffn_norm gpu_ms=0.06
[prefill-layer-phase] chunk=1 start=1024 layer=29 kind=gdn phase=ffn_gate gpu_ms=14.45
[prefill-layer-phase] chunk=1 start=1024 layer=29 kind=gdn phase=ffn_up gpu_ms=14.70
[prefill-layer-phase] chunk=1 start=1024 layer=29 kind=gdn phase=ffn_swiglu gpu_ms=0.42
[prefill-layer-phase] chunk=1 start=1024 layer=29 kind=gdn phase=ffn_down gpu_ms=14.88
[prefill-layer-phase] chunk=1 start=1024 layer=29 kind=gdn phase=ffn_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=30 kind=gdn phase=pre_norm gpu_ms=0.05
[prefill-layer-phase] chunk=1 start=1024 layer=30 kind=gdn phase=gdn_qkv gpu_ms=8.65
[prefill-layer-phase] chunk=1 start=1024 layer=30 kind=gdn phase=gdn_z gpu_ms=5.30
[prefill-layer-phase] chunk=1 start=1024 layer=30 kind=gdn phase=gdn_beta_alpha gpu_ms=0.48
[prefill-layer-phase] chunk=1 start=1024 layer=30 kind=gdn phase=gdn_alpha_beta gpu_ms=0.01
[prefill-layer-phase] chunk=1 start=1024 layer=30 kind=gdn phase=gdn_prep_conv gpu_ms=0.45
[prefill-layer-phase] chunk=1 start=1024 layer=30 kind=gdn phase=gdn_prep_l2 gpu_ms=0.04
[prefill-layer-phase] chunk=1 start=1024 layer=30 kind=gdn phase=gdn_step gpu_ms=2.42
[prefill-layer-phase] chunk=1 start=1024 layer=30 kind=gdn phase=gdn_gated gpu_ms=0.16
[prefill-layer-phase] chunk=1 start=1024 layer=30 kind=gdn phase=gdn_back gpu_ms=5.09
[prefill-layer-phase] chunk=1 start=1024 layer=30 kind=gdn phase=mixer_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=30 kind=gdn phase=ffn_norm gpu_ms=0.05
[prefill-layer-phase] chunk=1 start=1024 layer=30 kind=gdn phase=ffn_gate gpu_ms=14.48
[prefill-layer-phase] chunk=1 start=1024 layer=30 kind=gdn phase=ffn_up gpu_ms=14.67
[prefill-layer-phase] chunk=1 start=1024 layer=30 kind=gdn phase=ffn_swiglu gpu_ms=0.42
[prefill-layer-phase] chunk=1 start=1024 layer=30 kind=gdn phase=ffn_down gpu_ms=14.58
[prefill-layer-phase] chunk=1 start=1024 layer=30 kind=gdn phase=ffn_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=31 kind=attn phase=pre_norm gpu_ms=0.06
[prefill-attn-phase] chunk=1 start=1024 layer=31 phase=proj gpu_ms=12.35
[prefill-attn-phase] chunk=1 start=1024 layer=31 phase=norm gpu_ms=0.45
[prefill-attn-phase] chunk=1 start=1024 layer=31 phase=rope_scatter gpu_ms=0.09
[prefill-attn-matrix-g6-shape] layer=31 chunk_start=1024 chunk_p=1024 query_rows=1024 query_tiles=1 n_pos=2048 score_tile_scratch_mib=102.00 vt_stride=4096 vt_layer_mib=8.00 vt_update_base=1024 vt_update_rows=1024 vt_update_mib=2.00
[prefill-attn-phase] chunk=1 start=1024 layer=31 phase=body_matrix_kq gpu_ms=1.57
[prefill-attn-phase] chunk=1 start=1024 layer=31 phase=body_matrix_kqv gpu_ms=1.54
[prefill-layer-phase] chunk=1 start=1024 layer=31 kind=attn phase=attn_back gpu_ms=5.35
[prefill-layer-phase] chunk=1 start=1024 layer=31 kind=attn phase=mixer_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=31 kind=attn phase=ffn_norm gpu_ms=0.05
[prefill-layer-phase] chunk=1 start=1024 layer=31 kind=attn phase=ffn_gate gpu_ms=14.57
[prefill-layer-phase] chunk=1 start=1024 layer=31 kind=attn phase=ffn_up gpu_ms=14.71
[prefill-layer-phase] chunk=1 start=1024 layer=31 kind=attn phase=ffn_swiglu gpu_ms=0.42
[prefill-layer-phase] chunk=1 start=1024 layer=31 kind=attn phase=ffn_down gpu_ms=14.84
[prefill-layer-phase] chunk=1 start=1024 layer=31 kind=attn phase=ffn_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=32 kind=gdn phase=pre_norm gpu_ms=0.05
[prefill-layer-phase] chunk=1 start=1024 layer=32 kind=gdn phase=gdn_qkv gpu_ms=8.66
[prefill-layer-phase] chunk=1 start=1024 layer=32 kind=gdn phase=gdn_z gpu_ms=5.24
[prefill-layer-phase] chunk=1 start=1024 layer=32 kind=gdn phase=gdn_beta_alpha gpu_ms=0.48
[prefill-layer-phase] chunk=1 start=1024 layer=32 kind=gdn phase=gdn_alpha_beta gpu_ms=0.01
[prefill-layer-phase] chunk=1 start=1024 layer=32 kind=gdn phase=gdn_prep_conv gpu_ms=0.45
[prefill-layer-phase] chunk=1 start=1024 layer=32 kind=gdn phase=gdn_prep_l2 gpu_ms=0.04
[prefill-layer-phase] chunk=1 start=1024 layer=32 kind=gdn phase=gdn_step gpu_ms=2.36
[prefill-layer-phase] chunk=1 start=1024 layer=32 kind=gdn phase=gdn_gated gpu_ms=0.16
[prefill-layer-phase] chunk=1 start=1024 layer=32 kind=gdn phase=gdn_back gpu_ms=5.26
[prefill-layer-phase] chunk=1 start=1024 layer=32 kind=gdn phase=mixer_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=32 kind=gdn phase=ffn_norm gpu_ms=0.05
[prefill-layer-phase] chunk=1 start=1024 layer=32 kind=gdn phase=ffn_gate gpu_ms=14.54
[prefill-layer-phase] chunk=1 start=1024 layer=32 kind=gdn phase=ffn_up gpu_ms=14.81
[prefill-layer-phase] chunk=1 start=1024 layer=32 kind=gdn phase=ffn_swiglu gpu_ms=0.42
[prefill-layer-phase] chunk=1 start=1024 layer=32 kind=gdn phase=ffn_down gpu_ms=14.83
[prefill-layer-phase] chunk=1 start=1024 layer=32 kind=gdn phase=ffn_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=33 kind=gdn phase=pre_norm gpu_ms=0.05
[prefill-layer-phase] chunk=1 start=1024 layer=33 kind=gdn phase=gdn_qkv gpu_ms=8.63
[prefill-layer-phase] chunk=1 start=1024 layer=33 kind=gdn phase=gdn_z gpu_ms=5.26
[prefill-layer-phase] chunk=1 start=1024 layer=33 kind=gdn phase=gdn_beta_alpha gpu_ms=0.48
[prefill-layer-phase] chunk=1 start=1024 layer=33 kind=gdn phase=gdn_alpha_beta gpu_ms=0.01
[prefill-layer-phase] chunk=1 start=1024 layer=33 kind=gdn phase=gdn_prep_conv gpu_ms=0.45
[prefill-layer-phase] chunk=1 start=1024 layer=33 kind=gdn phase=gdn_prep_l2 gpu_ms=0.04
[prefill-layer-phase] chunk=1 start=1024 layer=33 kind=gdn phase=gdn_step gpu_ms=2.38
[prefill-layer-phase] chunk=1 start=1024 layer=33 kind=gdn phase=gdn_gated gpu_ms=0.16
[prefill-layer-phase] chunk=1 start=1024 layer=33 kind=gdn phase=gdn_back gpu_ms=5.27
[prefill-layer-phase] chunk=1 start=1024 layer=33 kind=gdn phase=mixer_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=33 kind=gdn phase=ffn_norm gpu_ms=0.05
[prefill-layer-phase] chunk=1 start=1024 layer=33 kind=gdn phase=ffn_gate gpu_ms=14.48
[prefill-layer-phase] chunk=1 start=1024 layer=33 kind=gdn phase=ffn_up gpu_ms=14.69
[prefill-layer-phase] chunk=1 start=1024 layer=33 kind=gdn phase=ffn_swiglu gpu_ms=0.42
[prefill-layer-phase] chunk=1 start=1024 layer=33 kind=gdn phase=ffn_down gpu_ms=14.86
[prefill-layer-phase] chunk=1 start=1024 layer=33 kind=gdn phase=ffn_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=34 kind=gdn phase=pre_norm gpu_ms=0.05
[prefill-layer-phase] chunk=1 start=1024 layer=34 kind=gdn phase=gdn_qkv gpu_ms=8.72
[prefill-layer-phase] chunk=1 start=1024 layer=34 kind=gdn phase=gdn_z gpu_ms=5.21
[prefill-layer-phase] chunk=1 start=1024 layer=34 kind=gdn phase=gdn_beta_alpha gpu_ms=0.48
[prefill-layer-phase] chunk=1 start=1024 layer=34 kind=gdn phase=gdn_alpha_beta gpu_ms=0.01
[prefill-layer-phase] chunk=1 start=1024 layer=34 kind=gdn phase=gdn_prep_conv gpu_ms=0.45
[prefill-layer-phase] chunk=1 start=1024 layer=34 kind=gdn phase=gdn_prep_l2 gpu_ms=0.04
[prefill-layer-phase] chunk=1 start=1024 layer=34 kind=gdn phase=gdn_step gpu_ms=2.37
[prefill-layer-phase] chunk=1 start=1024 layer=34 kind=gdn phase=gdn_gated gpu_ms=0.16
[prefill-layer-phase] chunk=1 start=1024 layer=34 kind=gdn phase=gdn_back gpu_ms=5.34
[prefill-layer-phase] chunk=1 start=1024 layer=34 kind=gdn phase=mixer_resid gpu_ms=0.09
[prefill-layer-phase] chunk=1 start=1024 layer=34 kind=gdn phase=ffn_norm gpu_ms=0.06
[prefill-layer-phase] chunk=1 start=1024 layer=34 kind=gdn phase=ffn_gate gpu_ms=14.56
