[pp] device: Apple M4 Max | unified_memory=true | max_threadgroup_memory=32768 bytes
[pp] power: source=AC Power battery=79% AC attached warning=none powermode_ac=2 powermode_battery=2 thermal_warning=false performance_warning=false
[metal-load] native quantized token embedding policy: auto-promoted (Q8_0 [2048, 248320])
[metal-load-ledger] source=733/22123538944 direct_copy=733/22123538944 direct_view=0/0 direct_alias=0/0 tail_fallback=0/0 converted=0/0/0 derived=0/0
[pp] model=/Users/tito/models/Qwen3.6-35B-A3B-UD-Q4_K_M.gguf source=synthetic token ids (seed=1) n_prompt=512 runs=1 chunk=512 tail=skip
[pp] lowering: gdn_batched=30/30 attn_batched=10/10 dense_ffn_batched=0/0 moe_gpu_token_loop=40/40
[prefill-layer-phase] chunk=0 start=0 layer=12 kind=gdn phase=gdn_qkv gpu_ms=1.29
[prefill-layer-phase] chunk=0 start=0 layer=12 kind=gdn phase=gdn_z gpu_ms=0.66
[prefill-layer-phase] chunk=0 start=0 layer=12 kind=gdn phase=gdn_beta_alpha gpu_ms=0.16
[prefill-layer-phase] chunk=0 start=0 layer=12 kind=gdn phase=gdn_alpha_beta gpu_ms=0.00
[prefill-layer-phase] chunk=0 start=0 layer=12 kind=gdn phase=gdn_prep_conv gpu_ms=0.19
[prefill-layer-phase] chunk=0 start=0 layer=12 kind=gdn phase=gdn_prep_l2 gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=12 kind=gdn phase=gdn_step gpu_ms=0.75
[prefill-layer-phase] chunk=0 start=0 layer=12 kind=gdn phase=gdn_gated gpu_ms=0.03
[prefill-layer-phase] chunk=0 start=0 layer=12 kind=gdn phase=gdn_back gpu_ms=0.67
[prefill-layer-phase] chunk=0 start=0 layer=12 kind=gdn phase=mixer_resid gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=12 kind=moe phase=post_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=12 kind=moe phase=route_fused gpu_ms=0.16
[prefill-layer-phase] chunk=0 start=0 layer=12 kind=moe phase=routed_swiglu gpu_ms=2.59
[prefill-layer-phase] chunk=0 start=0 layer=12 kind=moe phase=routed_down gpu_ms=1.48
[prefill-layer-phase] chunk=0 start=0 layer=12 kind=moe phase=routed_reduce gpu_ms=0.07
[prefill-layer-phase] chunk=0 start=0 layer=12 kind=moe phase=shared_packed gpu_ms=0.38
[prefill-layer-phase] chunk=0 start=0 layer=13 kind=gdn phase=pre_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=13 kind=gdn phase=gdn_qkv gpu_ms=1.29
[prefill-layer-phase] chunk=0 start=0 layer=13 kind=gdn phase=gdn_z gpu_ms=0.66
[prefill-layer-phase] chunk=0 start=0 layer=13 kind=gdn phase=gdn_beta_alpha gpu_ms=0.17
[prefill-layer-phase] chunk=0 start=0 layer=13 kind=gdn phase=gdn_alpha_beta gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=13 kind=gdn phase=gdn_prep_conv gpu_ms=0.19
[prefill-layer-phase] chunk=0 start=0 layer=13 kind=gdn phase=gdn_prep_l2 gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=13 kind=gdn phase=gdn_step gpu_ms=0.77
[prefill-layer-phase] chunk=0 start=0 layer=13 kind=gdn phase=gdn_gated gpu_ms=0.03
[prefill-layer-phase] chunk=0 start=0 layer=13 kind=gdn phase=gdn_back gpu_ms=0.67
[prefill-layer-phase] chunk=0 start=0 layer=13 kind=gdn phase=mixer_resid gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=13 kind=moe phase=post_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=13 kind=moe phase=route_fused gpu_ms=0.16
[prefill-layer-phase] chunk=0 start=0 layer=13 kind=moe phase=routed_swiglu gpu_ms=2.47
[prefill-layer-phase] chunk=0 start=0 layer=13 kind=moe phase=routed_down gpu_ms=1.47
[prefill-layer-phase] chunk=0 start=0 layer=13 kind=moe phase=routed_reduce gpu_ms=0.07
[prefill-layer-phase] chunk=0 start=0 layer=13 kind=moe phase=shared_packed gpu_ms=0.38
[prefill-layer-phase] chunk=0 start=0 layer=14 kind=gdn phase=pre_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=14 kind=gdn phase=gdn_qkv gpu_ms=1.29
[prefill-layer-phase] chunk=0 start=0 layer=14 kind=gdn phase=gdn_z gpu_ms=0.66
[prefill-layer-phase] chunk=0 start=0 layer=14 kind=gdn phase=gdn_beta_alpha gpu_ms=0.17
[prefill-layer-phase] chunk=0 start=0 layer=14 kind=gdn phase=gdn_alpha_beta gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=14 kind=gdn phase=gdn_prep_conv gpu_ms=0.19
[prefill-layer-phase] chunk=0 start=0 layer=14 kind=gdn phase=gdn_prep_l2 gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=14 kind=gdn phase=gdn_step gpu_ms=0.74
[prefill-layer-phase] chunk=0 start=0 layer=14 kind=gdn phase=gdn_gated gpu_ms=0.03
[prefill-layer-phase] chunk=0 start=0 layer=14 kind=gdn phase=gdn_back gpu_ms=0.67
[prefill-layer-phase] chunk=0 start=0 layer=14 kind=gdn phase=mixer_resid gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=14 kind=moe phase=post_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=14 kind=moe phase=route_fused gpu_ms=0.16
[prefill-layer-phase] chunk=0 start=0 layer=14 kind=moe phase=routed_swiglu gpu_ms=2.60
[prefill-layer-phase] chunk=0 start=0 layer=14 kind=moe phase=routed_down gpu_ms=1.46
[prefill-layer-phase] chunk=0 start=0 layer=14 kind=moe phase=routed_reduce gpu_ms=0.07
[prefill-layer-phase] chunk=0 start=0 layer=14 kind=moe phase=shared_packed gpu_ms=0.38
[prefill-layer-phase] chunk=0 start=0 layer=15 kind=attn phase=pre_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=15 kind=attn phase=attn gpu_ms=2.64
[prefill-layer-phase] chunk=0 start=0 layer=15 kind=attn phase=mixer_resid gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=15 kind=moe phase=post_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=15 kind=moe phase=route_fused gpu_ms=0.16
[prefill-layer-phase] chunk=0 start=0 layer=15 kind=moe phase=routed_swiglu gpu_ms=2.57
[prefill-layer-phase] chunk=0 start=0 layer=15 kind=moe phase=routed_down gpu_ms=1.44
[prefill-layer-phase] chunk=0 start=0 layer=15 kind=moe phase=routed_reduce gpu_ms=0.07
[prefill-layer-phase] chunk=0 start=0 layer=15 kind=moe phase=shared_packed gpu_ms=0.38
[prefill-layer-phase] chunk=0 start=0 layer=16 kind=gdn phase=pre_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=16 kind=gdn phase=gdn_qkv gpu_ms=1.29
[prefill-layer-phase] chunk=0 start=0 layer=16 kind=gdn phase=gdn_z gpu_ms=0.66
[prefill-layer-phase] chunk=0 start=0 layer=16 kind=gdn phase=gdn_beta_alpha gpu_ms=0.17
[prefill-layer-phase] chunk=0 start=0 layer=16 kind=gdn phase=gdn_alpha_beta gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=16 kind=gdn phase=gdn_prep_conv gpu_ms=0.19
[prefill-layer-phase] chunk=0 start=0 layer=16 kind=gdn phase=gdn_prep_l2 gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=16 kind=gdn phase=gdn_step gpu_ms=0.74
[prefill-layer-phase] chunk=0 start=0 layer=16 kind=gdn phase=gdn_gated gpu_ms=0.03
[prefill-layer-phase] chunk=0 start=0 layer=16 kind=gdn phase=gdn_back gpu_ms=0.67
[prefill-layer-phase] chunk=0 start=0 layer=16 kind=gdn phase=mixer_resid gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=16 kind=moe phase=post_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=16 kind=moe phase=route_fused gpu_ms=0.16
[prefill-layer-phase] chunk=0 start=0 layer=16 kind=moe phase=routed_swiglu gpu_ms=2.44
[prefill-layer-phase] chunk=0 start=0 layer=16 kind=moe phase=routed_down gpu_ms=1.41
[prefill-layer-phase] chunk=0 start=0 layer=16 kind=moe phase=routed_reduce gpu_ms=0.07
[prefill-layer-phase] chunk=0 start=0 layer=16 kind=moe phase=shared_packed gpu_ms=0.38
[prefill-layer-phase] chunk=0 start=0 layer=17 kind=gdn phase=pre_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=17 kind=gdn phase=gdn_qkv gpu_ms=1.29
[prefill-layer-phase] chunk=0 start=0 layer=17 kind=gdn phase=gdn_z gpu_ms=0.66
[prefill-layer-phase] chunk=0 start=0 layer=17 kind=gdn phase=gdn_beta_alpha gpu_ms=0.17
[prefill-layer-phase] chunk=0 start=0 layer=17 kind=gdn phase=gdn_alpha_beta gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=17 kind=gdn phase=gdn_prep_conv gpu_ms=0.19
[prefill-layer-phase] chunk=0 start=0 layer=17 kind=gdn phase=gdn_prep_l2 gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=17 kind=gdn phase=gdn_step gpu_ms=0.76
[prefill-layer-phase] chunk=0 start=0 layer=17 kind=gdn phase=gdn_gated gpu_ms=0.03
[prefill-layer-phase] chunk=0 start=0 layer=17 kind=gdn phase=gdn_back gpu_ms=0.67
[prefill-layer-phase] chunk=0 start=0 layer=17 kind=gdn phase=mixer_resid gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=17 kind=moe phase=post_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=17 kind=moe phase=route_fused gpu_ms=0.15
[prefill-layer-phase] chunk=0 start=0 layer=17 kind=moe phase=routed_swiglu gpu_ms=2.45
[prefill-layer-phase] chunk=0 start=0 layer=17 kind=moe phase=routed_down gpu_ms=1.43
[prefill-layer-phase] chunk=0 start=0 layer=17 kind=moe phase=routed_reduce gpu_ms=0.07
[prefill-layer-phase] chunk=0 start=0 layer=17 kind=moe phase=shared_packed gpu_ms=0.38
[prefill-layer-phase] chunk=0 start=0 layer=18 kind=gdn phase=pre_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=18 kind=gdn phase=gdn_qkv gpu_ms=1.29
[prefill-layer-phase] chunk=0 start=0 layer=18 kind=gdn phase=gdn_z gpu_ms=0.66
[prefill-layer-phase] chunk=0 start=0 layer=18 kind=gdn phase=gdn_beta_alpha gpu_ms=0.17
[prefill-layer-phase] chunk=0 start=0 layer=18 kind=gdn phase=gdn_alpha_beta gpu_ms=0.00
[prefill-layer-phase] chunk=0 start=0 layer=18 kind=gdn phase=gdn_prep_conv gpu_ms=0.19
[prefill-layer-phase] chunk=0 start=0 layer=18 kind=gdn phase=gdn_prep_l2 gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=18 kind=gdn phase=gdn_step gpu_ms=0.76
[prefill-layer-phase] chunk=0 start=0 layer=18 kind=gdn phase=gdn_gated gpu_ms=0.03
[prefill-layer-phase] chunk=0 start=0 layer=18 kind=gdn phase=gdn_back gpu_ms=0.67
[prefill-layer-phase] chunk=0 start=0 layer=18 kind=gdn phase=mixer_resid gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=18 kind=moe phase=post_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=18 kind=moe phase=route_fused gpu_ms=0.16
[prefill-layer-phase] chunk=0 start=0 layer=18 kind=moe phase=routed_swiglu gpu_ms=2.56
[prefill-layer-phase] chunk=0 start=0 layer=18 kind=moe phase=routed_down gpu_ms=1.51
[prefill-layer-phase] chunk=0 start=0 layer=18 kind=moe phase=routed_reduce gpu_ms=0.07
[prefill-layer-phase] chunk=0 start=0 layer=18 kind=moe phase=shared_packed gpu_ms=0.38
[prefill-layer-phase] chunk=0 start=0 layer=19 kind=attn phase=pre_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=19 kind=attn phase=attn gpu_ms=2.65
[prefill-layer-phase] chunk=0 start=0 layer=19 kind=attn phase=mixer_resid gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=19 kind=moe phase=post_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=19 kind=moe phase=route_fused gpu_ms=0.16
[prefill-layer-phase] chunk=0 start=0 layer=19 kind=moe phase=routed_swiglu gpu_ms=2.64
[prefill-layer-phase] chunk=0 start=0 layer=19 kind=moe phase=routed_down gpu_ms=1.50
[prefill-layer-phase] chunk=0 start=0 layer=19 kind=moe phase=routed_reduce gpu_ms=0.07
[prefill-layer-phase] chunk=0 start=0 layer=19 kind=moe phase=shared_packed gpu_ms=0.38
[prefill-layer-phase] chunk=0 start=0 layer=20 kind=gdn phase=pre_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=20 kind=gdn phase=gdn_qkv gpu_ms=1.29
[prefill-layer-phase] chunk=0 start=0 layer=20 kind=gdn phase=gdn_z gpu_ms=0.66
[prefill-layer-phase] chunk=0 start=0 layer=20 kind=gdn phase=gdn_beta_alpha gpu_ms=0.17
[prefill-layer-phase] chunk=0 start=0 layer=20 kind=gdn phase=gdn_alpha_beta gpu_ms=0.00
[prefill-layer-phase] chunk=0 start=0 layer=20 kind=gdn phase=gdn_prep_conv gpu_ms=0.19
[prefill-layer-phase] chunk=0 start=0 layer=20 kind=gdn phase=gdn_prep_l2 gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=20 kind=gdn phase=gdn_step gpu_ms=0.75
[prefill-layer-phase] chunk=0 start=0 layer=20 kind=gdn phase=gdn_gated gpu_ms=0.03
[prefill-layer-phase] chunk=0 start=0 layer=20 kind=gdn phase=gdn_back gpu_ms=0.67
[prefill-layer-phase] chunk=0 start=0 layer=20 kind=gdn phase=mixer_resid gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=20 kind=moe phase=post_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=20 kind=moe phase=route_fused gpu_ms=0.15
[prefill-layer-phase] chunk=0 start=0 layer=20 kind=moe phase=routed_swiglu gpu_ms=2.77
[prefill-layer-phase] chunk=0 start=0 layer=20 kind=moe phase=routed_down gpu_ms=1.69
[prefill-layer-phase] chunk=0 start=0 layer=20 kind=moe phase=routed_reduce gpu_ms=0.07
[prefill-layer-phase] chunk=0 start=0 layer=20 kind=moe phase=shared_packed gpu_ms=0.38
[prefill-layer-phase] chunk=0 start=0 layer=21 kind=gdn phase=pre_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=21 kind=gdn phase=gdn_qkv gpu_ms=1.29
[prefill-layer-phase] chunk=0 start=0 layer=21 kind=gdn phase=gdn_z gpu_ms=0.66
[prefill-layer-phase] chunk=0 start=0 layer=21 kind=gdn phase=gdn_beta_alpha gpu_ms=0.17
[prefill-layer-phase] chunk=0 start=0 layer=21 kind=gdn phase=gdn_alpha_beta gpu_ms=0.00
[prefill-layer-phase] chunk=0 start=0 layer=21 kind=gdn phase=gdn_prep_conv gpu_ms=0.19
[prefill-layer-phase] chunk=0 start=0 layer=21 kind=gdn phase=gdn_prep_l2 gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=21 kind=gdn phase=gdn_step gpu_ms=0.77
[prefill-layer-phase] chunk=0 start=0 layer=21 kind=gdn phase=gdn_gated gpu_ms=0.03
[prefill-layer-phase] chunk=0 start=0 layer=21 kind=gdn phase=gdn_back gpu_ms=0.67
[prefill-layer-phase] chunk=0 start=0 layer=21 kind=gdn phase=mixer_resid gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=21 kind=moe phase=post_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=21 kind=moe phase=route_fused gpu_ms=0.16
[prefill-layer-phase] chunk=0 start=0 layer=21 kind=moe phase=routed_swiglu gpu_ms=2.74
[prefill-layer-phase] chunk=0 start=0 layer=21 kind=moe phase=routed_down gpu_ms=1.53
[prefill-layer-phase] chunk=0 start=0 layer=21 kind=moe phase=routed_reduce gpu_ms=0.07
[prefill-layer-phase] chunk=0 start=0 layer=21 kind=moe phase=shared_packed gpu_ms=0.38
[prefill-layer-phase] chunk=0 start=0 layer=22 kind=gdn phase=pre_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=22 kind=gdn phase=gdn_qkv gpu_ms=1.29
[prefill-layer-phase] chunk=0 start=0 layer=22 kind=gdn phase=gdn_z gpu_ms=0.66
[prefill-layer-phase] chunk=0 start=0 layer=22 kind=gdn phase=gdn_beta_alpha gpu_ms=0.17
[prefill-layer-phase] chunk=0 start=0 layer=22 kind=gdn phase=gdn_alpha_beta gpu_ms=0.00
[prefill-layer-phase] chunk=0 start=0 layer=22 kind=gdn phase=gdn_prep_conv gpu_ms=0.19
[prefill-layer-phase] chunk=0 start=0 layer=22 kind=gdn phase=gdn_prep_l2 gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=22 kind=gdn phase=gdn_step gpu_ms=0.75
[prefill-layer-phase] chunk=0 start=0 layer=22 kind=gdn phase=gdn_gated gpu_ms=0.03
[prefill-layer-phase] chunk=0 start=0 layer=22 kind=gdn phase=gdn_back gpu_ms=0.67
[prefill-layer-phase] chunk=0 start=0 layer=22 kind=gdn phase=mixer_resid gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=22 kind=moe phase=post_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=22 kind=moe phase=route_fused gpu_ms=0.16
[prefill-layer-phase] chunk=0 start=0 layer=22 kind=moe phase=routed_swiglu gpu_ms=2.66
[prefill-layer-phase] chunk=0 start=0 layer=22 kind=moe phase=routed_down gpu_ms=1.50
[prefill-layer-phase] chunk=0 start=0 layer=22 kind=moe phase=routed_reduce gpu_ms=0.07
[prefill-layer-phase] chunk=0 start=0 layer=22 kind=moe phase=shared_packed gpu_ms=0.37
[prefill-layer-phase] chunk=0 start=0 layer=23 kind=attn phase=pre_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=23 kind=attn phase=attn gpu_ms=2.65
[prefill-layer-phase] chunk=0 start=0 layer=23 kind=attn phase=mixer_resid gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=23 kind=moe phase=post_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=23 kind=moe phase=route_fused gpu_ms=0.16
[prefill-layer-phase] chunk=0 start=0 layer=23 kind=moe phase=routed_swiglu gpu_ms=2.47
[prefill-layer-phase] chunk=0 start=0 layer=23 kind=moe phase=routed_down gpu_ms=1.44
[prefill-layer-phase] chunk=0 start=0 layer=23 kind=moe phase=routed_reduce gpu_ms=0.07
[prefill-layer-phase] chunk=0 start=0 layer=23 kind=moe phase=shared_packed gpu_ms=0.37
[prefill-layer-phase] chunk=0 start=0 layer=24 kind=gdn phase=pre_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=24 kind=gdn phase=gdn_qkv gpu_ms=1.29
[prefill-layer-phase] chunk=0 start=0 layer=24 kind=gdn phase=gdn_z gpu_ms=0.66
[prefill-layer-phase] chunk=0 start=0 layer=24 kind=gdn phase=gdn_beta_alpha gpu_ms=0.17
[prefill-layer-phase] chunk=0 start=0 layer=24 kind=gdn phase=gdn_alpha_beta gpu_ms=0.00
[prefill-layer-phase] chunk=0 start=0 layer=24 kind=gdn phase=gdn_prep_conv gpu_ms=0.19
[prefill-layer-phase] chunk=0 start=0 layer=24 kind=gdn phase=gdn_prep_l2 gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=24 kind=gdn phase=gdn_step gpu_ms=0.75
[prefill-layer-phase] chunk=0 start=0 layer=24 kind=gdn phase=gdn_gated gpu_ms=0.03
[prefill-layer-phase] chunk=0 start=0 layer=24 kind=gdn phase=gdn_back gpu_ms=0.67
[prefill-layer-phase] chunk=0 start=0 layer=24 kind=gdn phase=mixer_resid gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=24 kind=moe phase=post_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=24 kind=moe phase=route_fused gpu_ms=0.15
[prefill-layer-phase] chunk=0 start=0 layer=24 kind=moe phase=routed_swiglu gpu_ms=2.55
[prefill-layer-phase] chunk=0 start=0 layer=24 kind=moe phase=routed_down gpu_ms=1.42
[prefill-layer-phase] chunk=0 start=0 layer=24 kind=moe phase=routed_reduce gpu_ms=0.07
[prefill-layer-phase] chunk=0 start=0 layer=24 kind=moe phase=shared_packed gpu_ms=0.38
[prefill-layer-phase] chunk=0 start=0 layer=25 kind=gdn phase=pre_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=25 kind=gdn phase=gdn_qkv gpu_ms=1.29
[prefill-layer-phase] chunk=0 start=0 layer=25 kind=gdn phase=gdn_z gpu_ms=0.66
[prefill-layer-phase] chunk=0 start=0 layer=25 kind=gdn phase=gdn_beta_alpha gpu_ms=0.17
[prefill-layer-phase] chunk=0 start=0 layer=25 kind=gdn phase=gdn_alpha_beta gpu_ms=0.00
[prefill-layer-phase] chunk=0 start=0 layer=25 kind=gdn phase=gdn_prep_conv gpu_ms=0.19
[prefill-layer-phase] chunk=0 start=0 layer=25 kind=gdn phase=gdn_prep_l2 gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=25 kind=gdn phase=gdn_step gpu_ms=0.75
[prefill-layer-phase] chunk=0 start=0 layer=25 kind=gdn phase=gdn_gated gpu_ms=0.03
[prefill-layer-phase] chunk=0 start=0 layer=25 kind=gdn phase=gdn_back gpu_ms=0.67
[prefill-layer-phase] chunk=0 start=0 layer=25 kind=gdn phase=mixer_resid gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=25 kind=moe phase=post_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=25 kind=moe phase=route_fused gpu_ms=0.16
[prefill-layer-phase] chunk=0 start=0 layer=25 kind=moe phase=routed_swiglu gpu_ms=2.49
[prefill-layer-phase] chunk=0 start=0 layer=25 kind=moe phase=routed_down gpu_ms=1.43
[prefill-layer-phase] chunk=0 start=0 layer=25 kind=moe phase=routed_reduce gpu_ms=0.07
[prefill-layer-phase] chunk=0 start=0 layer=25 kind=moe phase=shared_packed gpu_ms=0.37
[prefill-layer-phase] chunk=0 start=0 layer=26 kind=gdn phase=pre_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=26 kind=gdn phase=gdn_qkv gpu_ms=1.29
[prefill-layer-phase] chunk=0 start=0 layer=26 kind=gdn phase=gdn_z gpu_ms=0.66
[prefill-layer-phase] chunk=0 start=0 layer=26 kind=gdn phase=gdn_beta_alpha gpu_ms=0.17
[prefill-layer-phase] chunk=0 start=0 layer=26 kind=gdn phase=gdn_alpha_beta gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=26 kind=gdn phase=gdn_prep_conv gpu_ms=0.19
[prefill-layer-phase] chunk=0 start=0 layer=26 kind=gdn phase=gdn_prep_l2 gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=26 kind=gdn phase=gdn_step gpu_ms=0.77
[prefill-layer-phase] chunk=0 start=0 layer=26 kind=gdn phase=gdn_gated gpu_ms=0.03
[prefill-layer-phase] chunk=0 start=0 layer=26 kind=gdn phase=gdn_back gpu_ms=0.67
[prefill-layer-phase] chunk=0 start=0 layer=26 kind=gdn phase=mixer_resid gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=26 kind=moe phase=post_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=26 kind=moe phase=route_fused gpu_ms=0.15
[prefill-layer-phase] chunk=0 start=0 layer=26 kind=moe phase=routed_swiglu gpu_ms=2.51
[prefill-layer-phase] chunk=0 start=0 layer=26 kind=moe phase=routed_down gpu_ms=1.45
[prefill-layer-phase] chunk=0 start=0 layer=26 kind=moe phase=routed_reduce gpu_ms=0.07
[prefill-layer-phase] chunk=0 start=0 layer=26 kind=moe phase=shared_packed gpu_ms=0.38
[prefill-layer-phase] chunk=0 start=0 layer=27 kind=attn phase=pre_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=27 kind=attn phase=attn gpu_ms=2.64
[prefill-layer-phase] chunk=0 start=0 layer=27 kind=attn phase=mixer_resid gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=27 kind=moe phase=post_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=27 kind=moe phase=route_fused gpu_ms=0.16
[prefill-layer-phase] chunk=0 start=0 layer=27 kind=moe phase=routed_swiglu gpu_ms=2.45
[prefill-layer-phase] chunk=0 start=0 layer=27 kind=moe phase=routed_down gpu_ms=1.41
[prefill-layer-phase] chunk=0 start=0 layer=27 kind=moe phase=routed_reduce gpu_ms=0.07
[prefill-layer-phase] chunk=0 start=0 layer=27 kind=moe phase=shared_packed gpu_ms=0.38
[prefill-layer-phase] chunk=0 start=0 layer=28 kind=gdn phase=pre_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=28 kind=gdn phase=gdn_qkv gpu_ms=1.29
[prefill-layer-phase] chunk=0 start=0 layer=28 kind=gdn phase=gdn_z gpu_ms=0.66
[prefill-layer-phase] chunk=0 start=0 layer=28 kind=gdn phase=gdn_beta_alpha gpu_ms=0.17
[prefill-layer-phase] chunk=0 start=0 layer=28 kind=gdn phase=gdn_alpha_beta gpu_ms=0.00
[prefill-layer-phase] chunk=0 start=0 layer=28 kind=gdn phase=gdn_prep_conv gpu_ms=0.19
[prefill-layer-phase] chunk=0 start=0 layer=28 kind=gdn phase=gdn_prep_l2 gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=28 kind=gdn phase=gdn_step gpu_ms=0.75
[prefill-layer-phase] chunk=0 start=0 layer=28 kind=gdn phase=gdn_gated gpu_ms=0.03
[prefill-layer-phase] chunk=0 start=0 layer=28 kind=gdn phase=gdn_back gpu_ms=0.67
[prefill-layer-phase] chunk=0 start=0 layer=28 kind=gdn phase=mixer_resid gpu_ms=0.02
[prefill-layer-phase] chunk=0 start=0 layer=28 kind=moe phase=post_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=28 kind=moe phase=route_fused gpu_ms=0.16
[prefill-layer-phase] chunk=0 start=0 layer=28 kind=moe phase=routed_swiglu gpu_ms=2.35
[prefill-layer-phase] chunk=0 start=0 layer=28 kind=moe phase=routed_down gpu_ms=1.38
[prefill-layer-phase] chunk=0 start=0 layer=28 kind=moe phase=routed_reduce gpu_ms=0.07
[prefill-layer-phase] chunk=0 start=0 layer=28 kind=moe phase=shared_packed gpu_ms=0.38
[prefill-layer-phase] chunk=0 start=0 layer=29 kind=gdn phase=pre_norm gpu_ms=0.01
[prefill-layer-phase] chunk=0 start=0 layer=29 kind=gdn phase=gdn_qkv gpu_ms=1.29
[prefill-layer-phase] chunk=0 start=0 layer=29 kind=gdn phase=gdn_z gpu_ms=0.66
[prefill-layer-phase] chunk=0 start=0 layer=29 kind=gdn phase=gdn_beta_alpha gpu_ms=0.17
[prefill-layer-phase] chunk=0 start=0 layer=29 kind=gdn phase=gdn_alpha_beta gpu_ms=0.00
[prefill-layer-phase] chunk=0 start=0 layer=29 kind=gdn phase=gdn_prep_conv gpu_ms=0.19
[prefill-layer-phase] chunk=0 start=0 layer=29 kind=gdn phase=gdn_prep_l2 gpu_ms=0.02
